split,sample_id,mean_cloud_probability_t0,mean_cloud_probability_t1,mean_cloud_probability_t2,mean_cloud_probability_t3,mask_area_fraction_t0,mask_pixel_count_t0,category,has_any_threshold_clean_timestep,all_timesteps_have_detected_cloud,t0_not_detected_other_cloudy,t0_cloudy_later_cleaner,cleanest_timestep
train,ROIs1970_83_patch_272,0.085722074,0.13146742,0.101577885,0.3754173,0.0001068115234375,7,light,True,False,False,False,0
train,ROIs1970_83_patch_151,0.07672188,0.14834903,0.07877143,0.20902357,0.0054779052734375,359,light,True,False,False,False,0
train,ROIs1970_83_patch_216,0.07382786,0.113537885,0.08663909,0.33147967,0.000396728515625,26,light,True,False,True,False,0
train,ROIs1868_127_patch_193,0.100157246,0.29607305,0.10603918,0.3736159,0.0445709228515625,2921,light,False,True,False,False,0
train,ROIs2017_69_patch_203,0.042708702,0.66793287,0.047658283,0.14526571,4.57763671875e-05,3,light,True,False,False,False,0
train,ROIs1970_83_patch_277,0.08323605,0.12967975,0.09267337,0.3509949,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_270,0.090532534,0.17279652,0.10949629,0.32487404,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_187,0.06559168,0.06851894,0.5416577,0.71436477,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_137,0.06802923,0.062251836,0.084037945,0.728755,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_57_patch_51,0.056966834,0.07957701,0.074659005,0.09871559,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_138,0.06019807,0.07334677,0.099330485,0.10044214,0.000274658203125,18,light,True,False,False,False,0
train,ROIs1970_57_patch_252,0.0580637,0.07186624,0.08880925,0.10498741,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_180,0.089553714,0.5410871,0.10033495,0.22686772,0.0025177001953125,165,light,True,False,True,False,0
train,ROIs2017_115_patch_233,0.054263078,0.056181513,0.5811126,0.63501227,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_69,0.0880365,0.455693,0.08522745,0.4637438,0.0763397216796875,5003,light,True,False,False,True,2
train,ROIs1868_127_patch_84,0.0940488,0.4243405,0.096824676,0.4499293,0.0034637451171875,227,light,True,False,True,False,0
train,ROIs2017_130_patch_238,0.08579309,0.05494485,0.06295945,0.10038579,0.0432891845703125,2837,light,True,False,False,True,1
train,ROIs2017_69_patch_140,0.036483716,0.58998924,0.03788858,0.52772707,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_201,0.101192154,0.50229037,0.11447914,0.19996281,0.0023040771484375,151,light,True,False,True,False,0
train,ROIs2017_130_patch_50,0.10310795,0.08525874,0.08267629,0.1123055,0.0759429931640625,4977,light,False,True,False,True,2
train,ROIs1970_112_patch_187,0.48442978,0.09469708,0.18128781,0.76208997,0.9845733642578125,64525,heavy,False,True,False,True,1
train,ROIs2017_115_patch_279,0.08029138,0.08164338,0.09929947,0.72631294,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_130,0.49641278,0.09750028,0.045664363,0.7692497,0.999755859375,65520,heavy,True,False,False,True,2
train,ROIs2017_69_patch_124,0.040257014,0.53274244,0.0457081,0.5758282,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_1,0.060774997,0.08165169,0.63319004,0.7225285,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_14,0.05538016,0.08728999,0.071424685,0.11624422,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_112_patch_201,0.56443864,0.092911266,0.041621864,0.69163513,0.9935150146484375,65111,heavy,False,True,False,True,2
train,ROIs2017_69_patch_206,0.042294912,0.6397393,0.05364811,0.41476268,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_176,0.18317671,0.44422007,0.29917532,0.35635257,0.7967376708984375,52215,heavy,False,True,False,False,0
train,ROIs2017_69_patch_35,0.034309793,0.5230753,0.040820815,0.618914,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_148,0.06410477,0.0795768,0.090677835,0.103234306,0.000762939453125,50,light,True,False,True,False,0
train,ROIs1868_127_patch_140,0.08436302,0.6581561,0.088226505,0.47218496,0.0016632080078125,109,light,True,False,True,False,0
train,ROIs2017_130_patch_235,0.0923889,0.06353572,0.07111651,0.10254744,0.003662109375,240,light,True,False,True,False,1
train,ROIs1970_83_patch_76,0.07690293,0.12896462,0.11031872,0.18388274,0.0016326904296875,107,light,True,False,True,False,0
train,ROIs2017_115_patch_13,0.08856421,0.07048368,0.10689719,0.7460564,0.023712158203125,1554,light,False,True,False,True,1
train,ROIs1970_112_patch_190,0.19249661,0.059475712,0.27041072,0.7291571,0.6589202880859375,43183,heavy,False,True,False,True,1
train,ROIs2017_69_patch_196,0.043035094,0.6592932,0.051357433,0.44595516,0.0022430419921875,147,light,False,True,False,False,0
train,ROIs1970_83_patch_23,0.08632675,0.1721468,0.083643645,0.26341435,0.0168304443359375,1103,light,False,True,False,True,2
train,ROIs1970_83_patch_145,0.0905428,0.14157923,0.09124135,0.21953103,0.0094451904296875,619,light,True,False,False,False,0
train,ROIs2017_115_patch_48,0.08835483,0.07263445,0.12537166,0.72250533,0.0197601318359375,1295,light,True,False,True,False,1
train,ROIs1970_57_patch_74,0.05574713,0.07126732,0.077425495,0.09918085,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_205,0.086514525,0.096639216,0.109128356,0.2358347,0.00213623046875,140,light,True,False,False,False,0
train,ROIs1970_83_patch_192,0.080621034,0.08684548,0.11123298,0.40726233,0.0197601318359375,1295,light,True,False,False,False,0
train,ROIs1970_83_patch_253,0.09129457,0.12266409,0.10781152,0.33334693,0.000152587890625,10,light,True,False,False,False,0
train,ROIs1868_127_patch_72,0.09617179,0.4582069,0.10214324,0.40980098,0.00128173828125,84,light,True,False,True,False,0
train,ROIs1970_112_patch_195,0.4825574,0.123221636,0.26249897,0.5707494,1.0,65536,heavy,False,True,False,True,1
train,ROIs1970_83_patch_9,0.067311026,0.117104,0.061404265,0.3167285,0.0011444091796875,75,light,True,False,True,False,2
train,ROIs2017_69_patch_169,0.040115442,0.6154349,0.04608247,0.5691805,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_83_patch_31,0.05984585,0.13396662,0.057506602,0.34108055,0.000579833984375,38,light,True,False,False,True,2
train,ROIs1970_83_patch_211,0.08358087,0.10166532,0.10821226,0.45367134,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_49,0.07944404,0.07505158,0.10941794,0.7278377,0.0004730224609375,31,light,True,False,True,False,1
train,ROIs1970_112_patch_0,0.2859247,0.104688525,0.021802383,0.64913523,0.673004150390625,44106,heavy,True,False,False,True,2
train,ROIs1970_83_patch_159,0.103973016,0.14129065,0.09725527,0.2326911,0.099456787109375,6518,light,False,True,False,True,2
train,ROIs1868_127_patch_86,0.09443944,0.5487107,0.088163905,0.42255083,0.0022735595703125,149,light,True,False,True,False,2
train,ROIs1868_127_patch_107,0.092414245,0.51353997,0.09028075,0.29243058,0.0424041748046875,2779,light,False,True,False,True,2
train,ROIs2017_69_patch_109,0.03599062,0.4567893,0.039304994,0.65276694,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_211,0.05788876,0.06779079,0.10787713,0.09123749,0.00030517578125,20,light,True,False,True,False,0
train,ROIs2017_115_patch_63,0.071804635,0.066611685,0.0937492,0.7091248,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs2017_130_patch_189,0.10765939,0.08185819,0.07745376,0.11249739,0.044647216796875,2926,light,False,True,False,True,2
train,ROIs2017_69_patch_115,0.041380726,0.6271095,0.04785642,0.3553129,0.0,0,empty/not-detected,False,True,False,False,0
train,ROIs1970_57_patch_16,0.07540405,0.10933566,0.08565258,0.1105604,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_69_patch_57,0.034806818,0.6148714,0.033455208,0.49189752,0.0,0,empty/not-detected,True,False,True,False,2
train,ROIs1970_57_patch_124,0.061519768,0.07479899,0.09304416,0.09369683,0.000396728515625,26,light,True,False,True,False,0
train,ROIs1970_83_patch_148,0.085892856,0.12583765,0.09215568,0.22608122,0.005279541015625,346,light,True,False,False,False,0
train,ROIs1970_83_patch_112,0.087889574,0.10796575,0.09023036,0.3005861,0.0068817138671875,451,light,True,False,True,False,0
train,ROIs2017_69_patch_78,0.029927194,0.59113324,0.031883784,0.44413942,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_86,0.09645919,0.17779371,0.08845592,0.27685186,0.0404205322265625,2649,light,False,True,False,True,2
train,ROIs2017_69_patch_158,0.038968448,0.61684513,0.042771462,0.47256964,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_54,0.06535569,0.14297569,0.06948218,0.28284228,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_177,0.0894947,0.116091914,0.0948465,0.26961797,0.0153045654296875,1003,light,True,False,False,False,0
train,ROIs1868_127_patch_264,0.10448362,0.52980065,0.11447297,0.3765546,0.00146484375,96,light,True,False,True,False,0
train,ROIs2017_130_patch_66,0.08628176,0.07538872,0.09185115,0.17427644,0.0002288818359375,15,light,False,True,False,True,1
train,ROIs1970_83_patch_245,0.064386174,0.20034161,0.06993005,0.16388652,0.0001220703125,8,light,False,True,False,False,0
train,ROIs2017_130_patch_26,0.10835404,0.09428292,0.093319856,0.10906596,0.0398712158203125,2613,light,False,True,False,True,2
train,ROIs1970_57_patch_140,0.06656811,0.07757285,0.09217113,0.093106724,0.00054931640625,36,light,True,False,False,False,0
train,ROIs2017_69_patch_229,0.041626588,0.68859696,0.054028444,0.3440288,0.00311279296875,204,light,False,True,False,False,0
train,ROIs1970_57_patch_184,0.061636694,0.0774175,0.0874096,0.10590062,0.000335693359375,22,light,True,False,False,False,0
train,ROIs2017_130_patch_184,0.09128629,0.0511023,0.05229694,0.09949246,0.01422119140625,932,light,False,True,False,True,1
train,ROIs1970_112_patch_185,0.5595811,0.064246535,0.06409646,0.68157345,0.9906005859375,64920,heavy,False,True,False,True,2
train,ROIs1970_57_patch_60,0.06564175,0.088052705,0.080388896,0.1106139,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_112_patch_119,0.0702512,0.17063725,0.031052537,0.61160374,0.00872802734375,572,light,False,True,False,True,2
train,ROIs2017_115_patch_221,0.062480483,0.06307367,0.08083093,0.68382764,0.003326416015625,218,light,True,False,False,False,0
train,ROIs2017_115_patch_182,0.05191137,0.054253343,0.09747874,0.7112342,0.0004730224609375,31,light,True,False,False,False,0
train,ROIs1970_83_patch_278,0.08705668,0.14725682,0.0970307,0.30856436,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_136,0.06785967,0.06150924,0.29307985,0.73678094,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_57_patch_73,0.07109055,0.086443625,0.08797995,0.10375138,0.0013885498046875,91,light,True,False,False,False,0
train,ROIs1970_112_patch_44,0.06821045,0.08492632,0.03683066,0.67556614,0.0664825439453125,4357,light,False,True,False,True,2
train,ROIs1868_127_patch_15,0.09395932,0.15562846,0.09526453,0.5294374,0.0478363037109375,3135,light,False,True,False,False,0
train,ROIs1970_57_patch_117,0.07017522,0.087757245,0.09486753,0.11302844,1.52587890625e-05,1,light,True,False,False,False,0
train,ROIs1970_83_patch_101,0.09487595,0.16183776,0.09076531,0.27926353,0.073883056640625,4842,light,True,False,False,True,2
train,ROIs1970_57_patch_9,0.072207846,0.10647187,0.08492731,0.120657235,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_35,0.062493727,0.087375484,0.07689617,0.10403483,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_179,0.050983403,0.059857294,0.08864653,0.08375881,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_5,0.056792144,0.08268267,0.070788324,0.10683759,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_142,0.08643453,0.2026625,0.09499042,0.22456667,0.0026092529296875,171,light,True,False,True,False,0
train,ROIs2017_130_patch_220,0.08860336,0.061853733,0.06491114,0.10298952,0.0416107177734375,2727,light,True,False,True,False,1
train,ROIs1868_127_patch_165,0.0986097,0.2853787,0.107729994,0.19164507,0.0179443359375,1176,light,False,True,False,False,0
train,ROIs2017_115_patch_172,0.054344382,0.05302862,0.58884716,0.6913665,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_112_patch_68,0.4943455,0.14387587,0.03941416,0.629742,0.9967041015625,65320,heavy,False,True,False,True,2
train,ROIs1970_83_patch_175,0.08217577,0.122963026,0.0901905,0.4248306,0.0036468505859375,239,light,False,True,False,False,0
train,ROIs2017_130_patch_1,0.0961328,0.056377895,0.04904861,0.10593942,0.051300048828125,3362,light,True,False,True,False,2
train,ROIs2017_115_patch_167,0.06156724,0.062476657,0.25282544,0.710634,0.000946044921875,62,light,True,False,True,False,0
train,ROIs1970_83_patch_229,0.08493917,0.2494983,0.1017367,0.41237736,6.103515625e-05,4,light,True,False,False,False,0
train,ROIs1868_127_patch_14,0.10458809,0.14980747,0.110589504,0.52317756,0.1233062744140625,8081,medium,False,True,False,False,0
train,ROIs1970_83_patch_60,0.10430515,0.105961114,0.107036345,0.1569857,0.12213134765625,8004,medium,False,True,False,False,0
train,ROIs1868_127_patch_212,0.0988142,0.5026463,0.09370504,0.4249571,0.0009002685546875,59,light,True,False,True,False,2
train,ROIs1970_83_patch_92,0.090007536,0.1391553,0.09129423,0.25897506,0.0043792724609375,287,light,False,True,False,False,0
train,ROIs1970_83_patch_182,0.1089479,0.07950523,0.11255938,0.24724956,0.0878143310546875,5755,light,True,False,False,True,1
train,ROIs2017_115_patch_145,0.05894452,0.054208167,0.08384117,0.73159885,0.000213623046875,14,light,True,False,True,False,1
train,ROIs1970_57_patch_236,0.06376231,0.07997367,0.09291444,0.11144513,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_10,0.091588095,0.23183899,0.09360788,0.5599076,0.0027008056640625,177,light,True,False,True,False,0
train,ROIs2017_69_patch_268,0.04935535,0.67763966,0.056053758,0.41618335,0.0005645751953125,37,light,False,True,False,False,0
train,ROIs2017_130_patch_58,0.10264413,0.1037031,0.09735046,0.098620094,0.0,0,empty/not-detected,True,False,False,False,2
train,ROIs1970_57_patch_56,0.06875403,0.08532639,0.08207375,0.105980046,0.002166748046875,142,light,True,False,True,False,0
train,ROIs1970_57_patch_186,0.062091418,0.08236967,0.08407381,0.119519584,4.57763671875e-05,3,light,True,False,False,False,0
train,ROIs1970_112_patch_161,0.5023367,0.09690426,0.41493088,0.60741657,0.956787109375,62704,heavy,False,True,False,True,1
train,ROIs1970_83_patch_164,0.08951412,0.09965485,0.09597325,0.25715655,0.0537567138671875,3523,light,True,False,False,False,0
train,ROIs2017_115_patch_79,0.06854984,0.058477983,0.10163645,0.65512234,0.0070343017578125,461,light,True,False,False,True,1
train,ROIs1970_83_patch_238,0.08057712,0.1534743,0.09385508,0.2540859,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_93,0.104481936,0.06690816,0.065029845,0.10795556,0.1115570068359375,7311,medium,True,False,False,True,2
train,ROIs2017_115_patch_116,0.07295565,0.060910184,0.6159251,0.6545406,0.0001220703125,8,light,True,False,True,False,1
train,ROIs2017_130_patch_161,0.14557336,0.13406369,0.11993816,0.10444577,0.63397216796875,41548,heavy,True,False,True,False,3
train,ROIs1970_112_patch_47,0.33544633,0.13468342,0.04697921,0.6386676,0.575225830078125,37698,heavy,False,True,False,True,2
train,ROIs2017_115_patch_278,0.07161052,0.073151246,0.09105542,0.7123589,6.103515625e-05,4,light,True,False,True,False,0
train,ROIs1970_112_patch_184,0.594544,0.0702917,0.041347787,0.6593261,1.0,65536,heavy,False,True,False,True,2
train,ROIs2017_69_patch_12,0.03378299,0.60259223,0.037742414,0.62930334,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_181,0.105367765,0.12016934,0.10183139,0.2187412,0.0640716552734375,4199,light,False,True,False,True,2
train,ROIs1970_57_patch_233,0.06185498,0.07192334,0.086881675,0.09389775,0.004058837890625,266,light,True,False,False,False,0
train,ROIs2017_69_patch_151,0.039164755,0.5646405,0.04630662,0.66687214,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_97,0.09825603,0.08616952,0.08915868,0.1239751,0.004241943359375,278,light,False,True,False,True,1
train,ROIs1970_112_patch_218,0.5502606,0.08381512,0.050860588,0.69460505,0.999237060546875,65486,heavy,False,True,False,True,2
train,ROIs1868_127_patch_41,0.08775533,0.21997268,0.09415464,0.5613571,0.0048370361328125,317,light,True,False,True,False,0
train,ROIs1970_57_patch_31,0.055433355,0.0811829,0.071086064,0.11133546,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_99,0.09358305,0.080284275,0.09043922,0.13561094,0.0023040771484375,151,light,False,True,False,True,1
train,ROIs1970_57_patch_59,0.061457045,0.084631935,0.077469185,0.10978911,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_184,0.10135641,0.07528648,0.122194506,0.26737285,0.0819091796875,5368,light,True,False,False,True,1
train,ROIs1970_83_patch_69,0.08990596,0.11635329,0.085235,0.3230972,0.0552520751953125,3621,light,True,False,False,True,2
train,ROIs1868_127_patch_18,0.086174324,0.6628331,0.09109792,0.48024437,0.004730224609375,310,light,True,False,True,False,0
train,ROIs1970_112_patch_36,0.1298951,0.19022277,0.021779835,0.6967174,0.287750244140625,18858,medium,True,False,False,True,2
train,ROIs2017_115_patch_219,0.06482309,0.06595153,0.1960372,0.7145362,0.0001373291015625,9,light,True,False,True,False,0
train,ROIs1970_83_patch_2,0.09051311,0.27302673,0.0913506,0.18730214,0.010345458984375,678,light,False,True,False,False,0
train,ROIs1970_112_patch_62,0.15068428,0.09877479,0.048236247,0.6545436,0.3347625732421875,21939,heavy,False,True,False,True,2
train,ROIs2017_130_patch_59,0.10458349,0.117255025,0.10336833,0.10260453,0.0078277587890625,513,light,True,False,True,False,3
train,ROIs2017_115_patch_206,0.06771643,0.069131725,0.2760597,0.70889586,0.00146484375,96,light,True,False,True,False,0
train,ROIs1868_127_patch_66,0.07800609,0.46569136,0.0793392,0.5033362,0.0038909912109375,255,light,True,False,True,False,0
train,ROIs1868_127_patch_51,0.07569617,0.4383756,0.07919081,0.5513613,0.0066680908203125,437,light,True,False,True,False,0
train,ROIs2017_115_patch_150,0.0558656,0.059618022,0.08009314,0.72656804,0.0007476806640625,49,light,True,False,True,False,0
